Journal,IDno,Year,Volume,Issue,ArticleTitle,FirstFemale,LastFemale,TotalFemale,TotalMale,TotalAuthors,TotalAmbiguous,Bird,anyFEM,firstFEM,lastFEM,Pfem,Pmale
CONDOR,1020,2013,115,3,Sexual and Individual Features in the Long-Range and Short-Range Calls of the White-Naped Crane,Y,Y,2,0,2,0,Y,1,1,1,1,0
CONDOR,1021,2013,115,3,Egg-Size Investment in a Bird with Uniparental Incubation by Both Sexes,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1022,2013,115,3,Agricultural Lands Subsidize Winter Diet of the Dunlin at Two Major Estuaries,N,Y,2,3,5,0,Y,1,0,1,0.4,0.6
CONDOR,1023,2013,115,3,Intercontinental Migratory Connectivity and Population Structuring of Dunlins from Western Alaska,N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
CONDOR,1024,2013,115,3,"Wing Shape Influences Stopover Strategies in a Migratory Shorebird, The Common Snipe",N,N,0,4,4,0,Y,0,0,0,0,1
CONDOR,1025,2013,115,3,"Survival Rate of the Long-Tailed Jaeger at Alert, Ellesmere Island, Nunavut",U,U,0,0,4,4,Y,0,0,0,0,0
CONDOR,1026,2013,115,3,Home Range and Land Use of Urban Long-Eared Owls,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1027,2013,115,3,"Sounds and Courtship Displays of the Peruvian Sheartail, Chilean Woodstar, Oasis Hummingbird, and a Hybrid Male Peruvian Sheartail × Chilean Woodstar",N,U,1,1,3,1,Y,1,0,0,0.333333333,0.333333333
CONDOR,1028,2013,115,3,Are Insular Populations of the Philippine Falconet (Microhierax erythrogenys) Steps in a Cline?,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1029,2013,115,3,Local Recruitment and Natal Dispersal Distances of American Kestrels,Y,Y,2,0,2,0,Y,1,1,1,1,0
CONDOR,1030,2013,115,3,Evolutionary Implications of Synapomorphic Wing-Molt Sequences among Falcons (Falconiformes) and Parrots (Psittaciformes),N,N,0,1,1,0,Y,0,0,0,0,1
CONDOR,1031,2013,115,3,Reproductive Ecology of the Island Scrub-Jay,N,Y,3,3,6,0,Y,1,0,1,0.5,0.5
CONDOR,1032,2013,115,3,Lidar-Derived Canopy Architecture Predicts Brown Creeper Occupancy of Two Western Coniferous Forests,Y,Y,2,2,4,0,Y,1,1,1,0.5,0.5
CONDOR,1033,2013,115,3,The Effect of Color on Fruit Selection in Six Tropical Asian Birds,U,U,0,0,2,2,Y,0,0,0,0,0
CONDOR,1034,2013,115,3,"Phylogeography of the Robsonius Ground-Warblers (Passeriformes: Locustellidae) Reveals an Undescribed Species from Northeastern Luzon, Philippines",N,N,1,6,7,0,Y,1,0,0,0.142857143,0.857142857
CONDOR,1035,2013,115,3,Understanding Sex Differences in Parental Effort in a Migratory Songbird: Examining a Sex-Specific Trade-Off between Reproduction And Molt,Y,Y,2,0,2,0,Y,1,1,1,1,0
CONDOR,1036,2013,115,3,Mechanisms of Flood-Induced Territory Abandonment in an Obligate Ground-Foraging Bird,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1037,2013,115,3,Amount and Type of Forest Cover and Edge are Important Predictors of Golden-Cheeked Warbler Density,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
CONDOR,1038,2013,115,3,A Test of Radio-Transmitter Effects on Parental Investment and Productivity in the Northern Cardinal,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1039,2013,115,3,Fidelity of Song Imitation and Stability of Dialect Songs in Brown-Headed Cowbirds,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1040,2013,115,4,Odor Transmission and Olfaction: the Tuft of the Uropygial Gland and Olfactory Ability in Birds,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1041,2013,115,4,Bird Mortality at a Wind-Energy Facility Near a Wetland of International Importance,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1042,2013,115,4,Avian Community Use and Occupancy of California Oak Savanna,N,N,1,4,5,0,Y,1,0,0,0.2,0.8
CONDOR,1043,2013,115,4,Evidence from the Genetics of Landbirds for a Forested Pleistocene Glacial Refugium in the Haida Gwaii Area,N,N,2,6,8,0,Y,1,0,0,0.25,0.75
CONDOR,1044,2013,115,4,Fine-Scale Analysis Reveals Cryptic Patterns of Genetic Structure in Canada Geese,Y,N,2,4,6,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1045,2013,115,4,Variation in Physiology and Energy Management of Wintering White-Winged Scoters in Relation to Local Habitat Conditions,N,N,0,5,5,0,Y,0,0,0,0,1
CONDOR,1046,2013,115,4,Duration and Phenology of Remigial Molt of Barrow's Goldeneye,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1047,2013,115,4,Effects of Radio Collars on Survival and Lekking Behavior of Male Greater Sage-Grouse,N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
CONDOR,1048,2013,115,4,Feeding Strategies of the Short-Tailed Shearwater Vary by Year and Sea-Surface Temperature But Do Not Affect Breeding Success,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1049,2013,115,4,Movement Patterns and Population Structure of the Brown Pelican,N,N,0,5,5,0,Y,0,0,0,0,1
CONDOR,1050,2013,115,4,The Black Oystercatcher as a Sentinel Species in the Recovery of the Northern Abalone: Contemporary Diet of Black Oystercatchers on Haida Gwaii Includes an Endangered Prey Species,Y,Y,2,1,3,0,Y,1,1,1,0.666666667,0.333333333
CONDOR,1051,2013,115,4,Social and Genetic Mating System of the American Golden-Plover,N,Y,1,3,4,0,Y,1,0,1,0.25,0.75
CONDOR,1052,2013,115,4,Shorebird Responses to Construction and Operation of a Landfill on the Arctic Coastal Plain,Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
CONDOR,1053,2013,115,4,Tropical Phenology in Temperate Regions: Extended Breeding Season in a Long-Distance Migrant,N,N,0,1,1,0,Y,0,0,0,0,1
CONDOR,1054,2013,115,4,Food Availability Fails to Explain Asynchronous Breeding of Two Syntopic Oriental Trogons,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1055,2013,115,4,Cooperative Breeding in the Campo Flicker I: Breeding Ecology and Social Behavior,N,Y,2,2,4,0,Y,1,0,1,0.5,0.5
CONDOR,1056,2013,115,4,Acorn-Foraging Preferences of Four Species of Free-Ranging Avian Seed Predators in Eastern Deciduous Forests,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1057,2013,115,4,Small Song Repertoires and High Rate of Song-Type Sharing Among Canyon Wrens,Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
CONDOR,1058,2013,115,4,Tree Species Composition and Food Availability Affect Productivity of an Endangered Species: The Golden-Cheeked Warbler,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1059,2013,115,4,Hierarchical Habitat Selection and Reproductive Success of the Ringed Warbling-Finch in Chaco Woodlands,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
CONDOR,1060,2013,115,4,Plumage Coloration of the Blue Grosbeak has no Dual Function: A Test of the ArmamentOrnament Model of Sexual Selection,N,N,0,4,4,0,Y,0,0,0,0,1
CONDOR,1061,2013,115,4,High Rates of Shiny Cowbird Parasitism on The Brown-and-Yellow Marshbird Select for Complementary Host Defenses,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1062,2013,115,4,"Dietary Calcium, But Not a Glutathione Inhibitor, Affects Bib Size in Juvenile Male House Sparrows",N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1063,2014,116,1,Understanding the value of imperfect science from national estimates of bird mortality from window collisions,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1064,2014,116,1,Birdbuilding collisions in the United States: Estimates of annual mortality and species vulnerability,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
CONDOR,1065,2014,116,1,"From critically endangered to least concern?A revised population trend for the Kittlitz's Murrelet in Glacier Bay, Alaska",N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1066,2014,116,1,Selection of anthropogenic features and vegetation characteristics by nesting Common Ravens in the sagebrush ecosystem,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1067,2014,116,1,Annual migratory patterns of Long-billed Curlews in the American West,N,Y,2,4,6,0,Y,1,0,1,0.333333333,0.666666667
CONDOR,1068,2014,116,1,Egg cannibalism in a gull colony increases with sea surface temperature,N,N,4,2,6,0,Y,1,0,0,0.666666667,0.333333333
CONDOR,1069,2014,116,1,Nest-site selection and reproductive success of Common Yellowthroats in managed Iowa grasslands,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1070,2014,116,1,Current Neotropical ornithology: Research progress 19962011,N,Y,1,2,3,0,Y,1,0,1,0.333333333,0.666666667
CONDOR,1071,2014,116,1,Hawaiian forest bird trends: Using log-linear models to assess long-term trends is supported by model diagnostics and assumptions (reply to Freed and Cann 2013),N,N,1,4,5,0,Y,1,0,0,0.2,0.8
CONDOR,1072,2014,116,1,"Postharvest regeneration, sciurid abundance, and postfledging survival and movements in an Ovenbird population",N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
CONDOR,1073,2014,116,1,Small tidal channels improve foraging opportunities for Calidris shorebirds,Y,Y,2,0,2,0,Y,1,1,1,1,0
CONDOR,1074,2014,116,1,"Habitat occupancy of Rusty Blackbirds (Euphagus carolinus) breeding in northern New England, USA",N,N,0,4,4,0,Y,0,0,0,0,1
CONDOR,1075,2014,116,1,"Annual and seasonal survival of adult female Mottled Ducks in southern Florida, USA",Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1076,2014,116,2,Integrating aerial and ship surveys of marine birds into a combined density surface model: A case study of wintering Common Loons,N,N,2,5,7,0,Y,1,0,0,0.285714286,0.714285714
CONDOR,1077,2014,116,2,Stopover ecology of American Golden-Plovers (Pluvialis dominica) in Midwestern agricultural fields,N,N,2,6,8,0,Y,1,0,0,0.25,0.75
CONDOR,1078,2014,116,2,Nesting ecology of Marbled Murrelets at a remote mainland fjord in southeast Alaska,N,N,1,6,7,0,Y,1,0,0,0.142857143,0.857142857
CONDOR,1079,2014,116,2,Marbled Godwit migration characterized with satellite telemetry,Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
CONDOR,1080,2014,116,2,"The role of landscape features and density dependence in growth and fledging rates of Piping Plovers in North Dakota, USA",N,N,0,5,5,0,Y,0,0,0,0,1
CONDOR,1081,2014,116,2,"Landscape and regional context differentially affect nest parasitism and nest predation for Wood Thrush in central Virginia, USA",N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1082,2014,116,2,Does flooding influence the types and proportions of prey delivered to nestling Mississippi Kites?,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1083,2014,116,2,"Land use and climate affect Black Tern, Northern Harrier, and Marsh Wren abundance in the Prairie Pothole Region of the United States",N,N,0,4,4,0,Y,0,0,0,0,1
CONDOR,1084,2014,116,2,Factors affecting Burrowing Owl occupancy of prairie dog colonies,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
CONDOR,1085,2014,116,2,Identifying carry-over effects of wintering area on reproductive parameters in White-winged Scoters: An isotopic approach,Y,N,2,4,6,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1086,2014,116,2,Nest survival of a long-lived psittacid: Scarlet Macaws (Ara macao cyanoptera) in the Maya Biosphere Reserve of Guatemala and Chiquibul Forest of Belize,N,Y,1,2,3,0,Y,1,0,1,0.333333333,0.666666667
CONDOR,1087,2014,116,2,How ornithological societies can get to work for bird conservation,N,N,0,1,1,0,Y,0,0,0,0,1
CONDOR,1088,2014,116,3,Demographic heterogeneity among individuals can explain the discrepancy between capturemarkrecapture and waterfowl count results,N,N,1,4,5,0,Y,1,0,0,0.2,0.8
CONDOR,1089,2014,116,3,A multiscale assessment of tree avoidance by prairie birds,Y,Y,2,1,3,0,Y,1,1,1,0.666666667,0.333333333
CONDOR,1090,2014,116,3,Using patch occupancy models to estimate area of crevice-nesting seabird colonies,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
CONDOR,1091,2014,116,3,Variation in home-range size of Black-backed Woodpeckers,Y,N,3,2,5,0,Y,1,1,0,0.6,0.4
CONDOR,1092,2014,116,3,Landscape alterations influence differential habitat use of nesting buteos and ravens within sagebrush ecosystem: Implications for transmission line development,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
CONDOR,1093,2014,116,3,Radar analysis of fall bird migration stopover sites in the northeastern U.S.,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
CONDOR,1094,2014,116,3,Acoustic monitoring of nocturnally migrating birds accurately assesses the timing and magnitude of migration through the Great Lakes,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
CONDOR,1095,2014,116,3,"Density, habitat use, and opportunities for conservation of shorebirds in rice fields in southeastern South America",N,Y,2,2,4,0,Y,1,0,1,0.5,0.5
CONDOR,1096,2014,116,3,Factors influencing nest survival and renesting by Piping Plovers in the Great Lakes region,Y,Y,4,1,5,0,Y,1,1,1,0.8,0.2
CONDOR,1097,2014,116,3,The persistent problem of lead poisoning in birds from ammunition and fishing tackle,Y,N,3,5,8,0,Y,1,1,0,0.375,0.625
CONDOR,1098,2014,116,3,Considering the switch: Challenges of transitioning to non-lead hunting ammunition,N,N,0,1,1,0,Y,0,0,0,0,1
CONDOR,1099,2014,116,3,"Stable occupancy by breeding hawks (Buteo spp.) over 25 years on a privately managed bunchgrass prairie in northeastern Oregon, USA",Y,N,5,1,6,0,Y,1,1,0,0.833333333,0.166666667
CONDOR,1100,2014,116,3,Apparent survival of adult Burrowing Owls that breed in Canada is influenced by weather during migration and on their wintering grounds,N,N,2,7,9,0,Y,1,0,0,0.222222222,0.777777778
CONDOR,1101,2014,116,3,Response of avian communities to invasive vegetation in urban forest fragments,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
CONDOR,1102,2014,116,3,No evidence of displacement due to wind turbines in breeding grassland songbirds,Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
CONDOR,1103,2014,116,3,"Habitat use and population status of Yellow-billed and Pacific loons in western Alaska, USA",N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
CONDOR,1104,2014,116,3,Minimal changes in heart rate of incubating American Oystercatchers (Haematopus palliatus) in response to human activity,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1105,2014,116,4,"Urban development reduces fledging success of Barn Owls in British Columbia, Canada",Y,N,2,2,4,0,Y,1,1,0,0.5,0.5
CONDOR,1106,2014,116,4,The impact of radio-tags on Ruby-throated Hummingbirds (Archilochus colubris),N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1107,2014,116,4,Legacy effects of habitat degradation by Lesser Snow Geese on nesting Savannah Sparrows,N,N,0,4,4,0,Y,0,0,0,0,1
CONDOR,1108,2014,116,4,Effects of habitat quality and wildfire on occupancy dynamics of Coastal California Gnatcatcher (Polioptila californica californica),N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1109,2014,116,4,Seasonal productivity and nest survival of Golden-cheeked Warblers vary with forest type and edge density,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
CONDOR,1110,2014,116,4,Low neutral genetic diversity in isolated Greater Sage-Grouse (Centrocercus urophasianus) populations in northwest Wyoming,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1111,2014,116,4,Factors influencing nest survival and productivity of Red-throated Loons (Gavia stellata) in Alaska,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
CONDOR,1112,2014,116,4,Reproductive ecology of American Oystercatchers nesting on shell rakes,N,Y,3,2,5,0,Y,1,0,1,0.6,0.4
CONDOR,1113,2014,116,4,Reviving common standards in point-count surveys for broad inference across studies,N,N,4,3,7,0,Y,1,0,0,0.571428571,0.428571429
CONDOR,1114,2014,116,4,"Survival estimates of wild and captive-bred released Puaiohi, an endangered Hawaiian thrush",N,N,2,3,5,0,Y,1,0,0,0.4,0.6
CONDOR,1115,2014,116,4,"Predator exclosures, predator removal, and habitat improvement increase nest success of Snowy Plovers in Oregon, USA",N,N,2,3,5,0,Y,1,0,0,0.4,0.6
CONDOR,1116,2014,116,4,"Greater Sage-Grouse (Centrocercus urophasianus) select habitat based on avian predators, landscape composition, and anthropogenic features",N,Y,1,4,5,0,Y,1,0,1,0.2,0.8
CONDOR,1117,2015,117,1,"Breeding habitat associations and predicted distribution of an obligate tundra-breeding bird, Smith's Longspur",Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
CONDOR,1118,2015,117,1,Synergistic effects of spring temperatures and land cover on nest survival of urban birds,N,N,0,2,2,0,Y,0,0,0,0,1
CONDOR,1119,2015,117,1,"Breeding biology of two endangered forest birds on the island of Kauai, Hawaii",Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
CONDOR,1120,2015,117,1,Habitat influences Northern Bobwhite survival at fine spatiotemporal scales,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1121,2015,117,1,Structure of avian assemblages in grasslands associated with cattle ranching and soybean agriculture in the Uruguayan savanna ecoregion of Brazil and Uruguay,Y,Y,3,0,3,0,Y,1,1,1,1,0
CONDOR,1122,2015,117,1,Oil and natural gas development has mixed effects on the density and reproductive success of grassland songbirds,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1123,2015,117,1,"Genetics, morphology, and ecological niche modeling do not support the subspecies status of the endangered Southwestern Willow Flycatcher (Empidonax traillii extimus)",N,N,0,1,1,0,Y,0,0,0,0,1
CONDOR,1124,2015,117,1,Distance sampling survey and abundance estimation of the critically endangered Grenada Dove (Leptotila wellsi),N,Y,1,3,4,0,Y,1,0,1,0.25,0.75
CONDOR,1125,2015,117,1,Anthropogenic activities influence the abandonment of Bearded Vulture (Gypaetus barbatus) territories in southern Africa,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1126,2015,117,1,A century of change in Glaucous-winged Gull (Larus glaucescens) populations in a dynamic coastal environment,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1127,2015,117,1,Nest visits and capture events affect breeding success of Yellow-billed and Pacific loons,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1128,2015,117,2,The relative importance of multiscale factors in the distribution of Bachman's Sparrow and the implications for ecosystem conservation,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1129,2015,117,2,"Modeling the demography and population dynamics of a subtropical seabird, and the influence of environmental factors",Y,N,4,4,8,0,Y,1,1,0,0.5,0.5
CONDOR,1130,2015,117,2,Cowbird responses to aircraft with lights tuned to their eyes: Implications for birdaircraft collisions,Y,N,1,3,4,0,Y,1,1,0,0.25,0.75
CONDOR,1131,2015,117,2,"Apparent foraging success reflects habitat quality in an irruptive species, the Black-backed Woodpecker",N,N,0,5,5,0,Y,0,0,0,0,1
CONDOR,1132,2015,117,2,"Urban residents' perceptions of birds in the neighborhood: Biodiversity, cultural ecosystem services, and disservices",Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
CONDOR,1133,2015,117,2,Scale-dependent and multi-metric nest habitat thresholds for Red-headed Woodpeckers at the northern periphery of their range,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1134,2015,117,2,Genomic single-nucleotide polymorphisms confirm that Gunnison and Greater sage-grouse are genetically well differentiated and that the Bi-State population is distinct,Y,Y,2,2,4,0,Y,1,1,1,0.5,0.5
CONDOR,1135,2015,117,2,"Occupancy of California Spotted Owl sites following a large fire in the Sierra Nevada, California",N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
CONDOR,1136,2015,117,2,"Reproductive performance of Kittlitz's Murrelet in a glaciated landscape, Icy Bay, Alaska, USA",Y,N,1,3,4,0,Y,1,1,0,0.25,0.75
CONDOR,1137,2015,117,2,Minimizing marker mass and handling time when attaching radio-transmitters and geolocators to small songbirds,N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
CONDOR,1138,2015,117,2,Geolocators on Golden-winged Warblers do not affect migratory ecology,N,N,0,6,6,0,Y,0,0,0,0,1
CONDOR,1139,2015,117,2,Recreation changes the use of a wild landscape by corvids,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
CONDOR,1140,2015,117,2,Responses of male Greater Prairie-Chickens to wind energy development,Y,N,1,3,4,0,Y,1,1,0,0.25,0.75
CONDOR,1141,2015,117,2,When to use social cues: Conspecific attraction at newly created grasslands,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1142,2015,117,3,Previous year's reproductive state affects Spotted Owl site occupancy and reproduction responses to natural and anthropogenic disturbances,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
CONDOR,1143,2015,117,3,Evaluating exotic plants as evolutionary traps for nesting Veeries,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
CONDOR,1144,2015,117,3,Characteristics within and around stopover wetlands used by migratory shorebirds: Is the neighborhood important?,N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1145,2015,117,3,Distribution and movements of Alaska-breeding Steller's Eiders in the nonbreeding period,N,Y,1,3,4,0,Y,1,0,1,0.25,0.75
CONDOR,1146,2015,117,3,Repeated count surveys help standardize multi-agency estimates of American Oystercatcher (Haematopus palliatus) abundance,N,N,4,5,9,0,Y,1,0,0,0.444444444,0.555555556
CONDOR,1147,2015,117,3,"Variables associated with detection probability, detection latency, and behavioral responses of Golden-winged Warblers (Vermivora chrysoptera)",N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
CONDOR,1148,2015,117,3,Do fluctuating water levels alter nest survivorship in reservoir shrubs?,N,N,0,4,4,0,Y,0,0,0,0,1
CONDOR,1149,2015,117,3,High-tech or field techs: Radio-telemetry is a cost-effective method for reducing bias in songbird nest searching,N,N,0,6,6,0,Y,0,0,0,0,1
CONDOR,1150,2015,117,3,"Foraging ecology of a reintroduced population of breeding Bald Eagles on the Channel Islands, California, USA, inferred from prey remains and stable isotope analysis",N,N,0,3,3,0,Y,0,0,0,0,1
CONDOR,1151,2015,117,3,"Stable hydrogen isotopes identify leapfrog migration, degree of connectivity, and summer distribution of Golden Eagles in eastern North America",N,N,2,5,7,0,Y,1,0,0,0.285714286,0.714285714
CONDOR,1152,2015,117,3,Fire severity affects mixed broadleafconifer forest bird communities: Results for 9 years following fire,N,N,0,4,4,0,Y,0,0,0,0,1
